"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"253","Wow!! Just got this in the mail today!

Thank you @Tesla &amp; @TOC_Fremont 

<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> https://t.co/btuyJW2lPk",FALSE,13,NA,2020-03-07 02:56:11,FALSE,NA,"1236123451837956096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vincent13031925",0,FALSE,FALSE,NA,NA
"254","@Tesla @elonmusk wife and I are considering a new Tesla. So many videos rave about owning a Tesla. Why so many comp… https://t.co/PP7pWJmfBx",FALSE,0,"Tesla",2020-03-07 02:56:10,TRUE,"1235278941494980608","1236123448507797504","13298072","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CryptoHensley",0,FALSE,FALSE,NA,NA
"255","RT @AutoGuide: BMW i4 Concept Previews 523 HP Tesla Fighter Coming 2021 - https://t.co/cVNGgWRl6r https://t.co/Oa43Heri6X",FALSE,0,NA,2020-03-07 02:56:10,FALSE,NA,"1236123445772963841",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ndmetalhead",2,TRUE,FALSE,NA,NA
"256","...""la decisión de los “expertos” puede estar influenciada por muchos factores, desde gusto personal hasta, por sup… https://t.co/sY7U7LqweS",FALSE,1,NA,2020-03-07 02:56:05,TRUE,NA,"1236123426588368896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JC_Tesla",0,FALSE,FALSE,NA,NA
"257","@Tesla_H963 @BajalanOmar @Sumerian95 @drmhmdabbas @Bati48530893 <U+0648><U+0627><U+064A><U+0627><U+0643> <U+064A><U+0627><U+0631><U+0628> <U+0001F339><U+0001F339> <U+0627><U+0644><U+0644><U+0647> <U+0634><U+0627><U+0647><U+062F> <U+0646><U+0633><U+0648><U+0644><U+0641> <U+0628><U+064A><U+062C> <U+0628><U+0627><U+0644><U+062E><U+064A><U+0631>  <U+062F><U+0627><U+0626><U+0645><U+0627>",FALSE,3,"Tesla_H963",2020-03-07 02:56:04,FALSE,"1236122165587501056","1236123423107100673","801243845954408448","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AliAdonis82",0,FALSE,FALSE,NA,NA
"258","RT @teasri: My friend, who called the Tesla meltup, now says that ""Oil finally broke. There is no limit to how low it can go.  $8 is a poss…",FALSE,0,NA,2020-03-07 02:55:54,FALSE,NA,"1236123381818220544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","deepakkutty",25,TRUE,FALSE,NA,NA
"259","@MPT55555 @Kristennetten @AtinuchPandum @Tesla @elonmusk @RandyPobst @thirdrowtesla Well Elon DID put the art in fart. Remember?",FALSE,4,"MPT55555",2020-03-07 02:55:48,FALSE,"1236118082625474562","1236123356736430081","1116578645521231872","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ocularion9",0,FALSE,FALSE,NA,NA
"260","@elonmusk Wanted a Tesla so bad, but after seeing this I'd rather have a 78 Honda Civic. I know people quarantined… https://t.co/kG4TfT0qPm",FALSE,0,"elonmusk",2020-03-07 02:55:48,TRUE,"1236029449042198528","1236123353779449856","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nimrods_son13",0,FALSE,FALSE,NA,NA
"261","@thirdrowtesla Another perfect example of why I want a Tesla",FALSE,4,"thirdrowtesla",2020-03-07 02:55:40,FALSE,"1236122950639570945","1236123321621786626","1139310453987745792","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_I_AM_WH0_I_AM_",2,FALSE,FALSE,NA,NA
"262","Passing Tesla is such a trip! As shitty as that workload was, I was in a really positive time in my life when I wor… https://t.co/skhPbmxOLY",FALSE,0,NA,2020-03-07 02:55:35,TRUE,NA,"1236123298490019841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iplaycoachonem",0,FALSE,FALSE,NA,NA
"263","@badimo When the time comes and your are going to retire the Model 3 than will this be the car that will replace th… https://t.co/uHmIyjuhCC",FALSE,0,"badimo",2020-03-07 02:55:31,TRUE,"1235729119146459136","1236123284753833984","858065622097436672","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeffrey91648649",0,FALSE,FALSE,NA,NA
"264","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:55:29,FALSE,NA,"1236123276667006978",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","serendipitousk",55,TRUE,FALSE,NA,NA
"265","RT @OrgPhysics: Reaction of gasses to mini tesla coil! https://t.co/mGlVwjbP5Q",FALSE,0,NA,2020-03-07 02:55:29,FALSE,NA,"1236123274725199872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JamalaMrs",278,TRUE,FALSE,NA,NA
"266","@Tesla_yoon <U+6B63><U+78BA><U+306B><U+8A00><U+3048><U+3070>3.21<U+306A><U+3093><U+3084><U+3051><U+3069><U+307E><U+305A><U+4ECA><U+307E><U+3067><U+7D9A><U+3044><U+3066><U+308B><U+3053><U+3068><U+304C><U+4F55><U+3088><U+308A><U+53F7><U+6CE3>…<U+3053><U+308C><U+304B><U+3089><U+3082><U+3088><U+308D><U+3057><U+304F><U+3084><U+3063><U+3066><U+3044><U+304D><U+307E><U+3059><U+306B><U+3087><U+3093>",FALSE,1,"Tesla_yoon",2020-03-07 02:55:07,FALSE,"1236122211016048640","1236123181523468288","968125340848549888","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gear_of_wing",0,FALSE,FALSE,NA,NA
"267","RT @OurCarZone1: Production Tesla Cybertruck to be better looking? https://t.co/kuvxL4O77N",FALSE,0,NA,2020-03-07 02:55:05,FALSE,NA,"1236123175022280704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vivvchy",2,TRUE,FALSE,NA,NA
"268","RT @ChantelJeffries: I bought a Tesla pls respond @elonmusk https://t.co/SbuuZKYRsj",FALSE,0,NA,2020-03-07 02:55:05,FALSE,NA,"1236123172384063488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iceypatek",1296,TRUE,FALSE,NA,NA
"269","I don’t own a Tesla, but I’m still going to sing my heart out to @JheneAiko ‘s B.S in my car like I’m driving one <U+0001F62D>",FALSE,2,NA,2020-03-07 02:55:00,FALSE,NA,"1236123151852908544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arimixed",0,FALSE,FALSE,NA,NA
"270","RT @The_Moccasin_: @FreeLion7 @Easterndmondbk @walkawayAUS @MissyJo79 @marylene58 @jessjackie50 @BriteEyes8 @JBP3666 @nfulmer0827 @RickWest…",FALSE,0,NA,2020-03-07 02:54:52,FALSE,NA,"1236123119099797507",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marylene58",3,TRUE,FALSE,NA,NA
"271","RT @InvariantPersp1: #recession ... #Equity #Risk #Premium edition
via @anilvohra69",FALSE,0,NA,2020-03-07 02:54:50,FALSE,NA,"1236123113072533504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tesla_LA",2,TRUE,FALSE,NA,NA
"272","RT @StaceyR28715306: @OurCarZone1 @vivvchy Love the Beast @Tesla Cybertruck! <U+0001F525><U+0001F5A4>",FALSE,0,NA,2020-03-07 02:54:50,FALSE,NA,"1236123110279012352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vivvchy",1,TRUE,FALSE,NA,NA
"273","RT @julesboag: The skateboard #Teslavandal has been arrested and charged! Thanks @elonmusk and #Tesla for #SentryMode It wouldn’t have been…",FALSE,0,NA,2020-03-07 02:54:50,FALSE,NA,"1236123110178295808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayMagana_",10,TRUE,FALSE,NA,NA
"274","@TS_SCI_MAJIC12 Unleash Tesla’s genius <U+0001F60E> https://t.co/gefNHa2rp3",FALSE,3,"TS_SCI_MAJIC12",2020-03-07 02:54:48,FALSE,"1236094015264743424","1236123104859942912","889541243201630208","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","basil26",1,FALSE,FALSE,NA,NA
"275","RT @josheidelson: Exclusive: Hundreds of injuries that Tesla recorded in logs were missing from annual summaries that the company sends to…",FALSE,0,NA,2020-03-07 02:54:47,FALSE,NA,"1236123097029210113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsla_skeptic",152,TRUE,FALSE,NA,NA
"276","@Tesla @elonmusk You are a positive role model for me and my children and we hope you are getting enough rest. We d… https://t.co/QlkFhrHbCu",FALSE,0,"Tesla",2020-03-07 02:54:44,TRUE,"1235662616695107587","1236123087806042112","13298072","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RickyJSmallJr",0,FALSE,FALSE,NA,NA
"277","@yuuuuuuuuki7777 <U+604B><U+306B><U+843D><U+3061><U+305D><U+3046>......",FALSE,0,"yuuuuuuuuki7777",2020-03-07 02:54:41,FALSE,"1235876490043994113","1236123074342223872","92450734","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tesla_yoon",0,FALSE,FALSE,NA,NA
"278","RT @FameFBG: I got my ass whooped and I turned out fine so ima whoop me some ass you hear me",FALSE,0,NA,2020-03-07 02:54:31,FALSE,NA,"1236123032881635333",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tesla_bruh",6892,TRUE,FALSE,NA,NA
"279","Comedian Ben Schwartz on the best way to use Siri: “[It’s] a game Amir Blumenfeld invented called ‘Who’s 58?’ The g… https://t.co/1EZ3uaxsO8",FALSE,2,NA,2020-03-07 02:54:28,TRUE,NA,"1236123021129195523",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","WSJMag",0,FALSE,FALSE,NA,NA
"280","@Model3Owners @LAPOINTECHRYSLE Perhaps they just wanted Tesla owners to know they do oil changes.",FALSE,1,"Model3Owners",2020-03-07 02:54:27,FALSE,"1236063637858668545","1236123016733564929","704835627183788032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAirfarce",0,FALSE,FALSE,NA,NA
"281","@elonmusk @Tesla Can you guys please advise when you're going to start pre orders for the Australian model Y? I'm s… https://t.co/ViLRISH6Ox",FALSE,0,"elonmusk",2020-03-07 02:54:20,TRUE,NA,"1236122985485889538","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeffa0",0,FALSE,FALSE,NA,NA
"282","@JoeyJoeGleeson Man... elon has just business in china...so very bas news for tesla if coro freezes everything...el… https://t.co/7u9jgaYmpK",FALSE,0,"JoeyJoeGleeson",2020-03-07 02:54:17,TRUE,"1236060956549173250","1236122972835864576","304510866","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NibarFirmin",0,FALSE,FALSE,NA,NA
"283","RT @Tweetermeyer: ""That valuation, which has not previously been reported, makes Waymo worth considerably more than the $19bn assessment fo…",FALSE,0,NA,2020-03-07 02:54:05,FALSE,NA,"1236122922349101059",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imtylerhill",6,TRUE,FALSE,NA,NA
"284","RT @Havenlust: ""Crystals are living beings at the beginning of creation. All things have a frequency and a vibration."" – Nikola Tesla <U+0001F60D> htt…",FALSE,0,NA,2020-03-07 02:53:58,FALSE,NA,"1236122893857304576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Solangnepaulina",78,TRUE,FALSE,NA,NA
"285","Is it bad that I’m trying to get my dad to take a Tesla and roll",FALSE,1,NA,2020-03-07 02:53:55,FALSE,NA,"1236122879948808192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goawayons",0,FALSE,FALSE,NA,NA
"286","@Kristennetten @ChelseaRhode @elonmusk @rhoehn @Tesla https://t.co/dEorYArgeY",FALSE,0,"Kristennetten",2020-03-07 02:53:53,FALSE,"1216921054418853888","1236122871988195328","985686123123949568","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iphone_robm",0,FALSE,FALSE,NA,NA
"287","RT @TeslaHistorian: Tesla on the news - 1 year ago:

“I predict that by the end of the year, the stock, today at $295, will be under $100.”…",FALSE,0,NA,2020-03-07 02:53:45,FALSE,NA,"1236122838282711041",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","VuryFurryBur",30,TRUE,FALSE,NA,NA
"288","I wanna get me a Tesla but it’s so hard especially living in Hawaii where it’s already so expensive. Wanna help me out @elonmusk <U+0001F937><U+0001F3FD><U+200D><U+2642><U+FE0F><U+0001F64F><U+0001F3FD>",FALSE,0,NA,2020-03-07 02:53:44,FALSE,NA,"1236122835531137024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoshLorenzo1",0,FALSE,FALSE,NA,NA
"289","@Tesla @elonmusk Mr. Musk, I am great admirer of yours, However I do feel a great deal of empathy for you as you ar… https://t.co/xxYeBcZ9KY",FALSE,0,"Tesla",2020-03-07 02:53:37,TRUE,"1235662616695107587","1236122804036263937","13298072","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RickyJSmallJr",0,FALSE,FALSE,NA,NA
"290","RT @JeanneFentress: @meridithmcgraw Awesome tweet. Yes his uncle was a genius....friends of Tesla...tell them POTUS..it runs in the family.…",FALSE,0,NA,2020-03-07 02:53:36,FALSE,NA,"1236122802593333249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kirchbabe",1,TRUE,FALSE,NA,NA
"291","¿Qué hacen varios Tesla Model 3 participando en un documental de Netflix? https://t.co/LbqDeAKt8e https://t.co/6M2GtgIKvk",FALSE,0,NA,2020-03-07 02:53:32,FALSE,NA,"1236122784956211200",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RaquelTeleco",0,FALSE,FALSE,NA,NA
"292","RT @wonderofscience: Incredible footage of Saturn rising from behind the Moon during a lunar occultation, captured from a ground based tele…",FALSE,0,NA,2020-03-07 02:53:30,FALSE,NA,"1236122777205252098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tesla_LA",10156,TRUE,FALSE,NA,NA
"293","@InsideEVs @GM @Tesla @elonmusk Competition is good.",FALSE,0,"InsideEVs",2020-03-07 02:53:27,FALSE,"1236077695643119621","1236122763238109184","568621669","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","its_GTdawg",0,FALSE,FALSE,NA,NA
"294","<U+0001F914>So we have mention of his Uncle, Dr John Trump who supposedly retrieved all of Tesla’s paper after he died.

<U+0001F449>He a… https://t.co/zLzPGKaUsi",FALSE,2,"moronmomma",2020-03-07 02:53:20,TRUE,"1236121917507153920","1236122733911646208","62849950","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","moronmomma",3,FALSE,FALSE,NA,NA
"295","RT @VdarknessF: You's obviously aren't seeing it. 
See the concentration of rope in the center? THINK 3D. Think, a DRAIN.
Think ENERGY. Thi…",FALSE,0,NA,2020-03-07 02:53:14,FALSE,NA,"1236122707885989889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaDolceVitta",10,TRUE,FALSE,NA,NA
"296","Injury Reserve - Jailbreak the Tesla (feat. Aminé) (Injury Reserve)",FALSE,0,NA,2020-03-07 02:53:13,FALSE,NA,"1236122704220209152",NA,"<a href=""http://spinitron.com"" rel=""nofollow"">Spinitron Playlists</a>","RadioKPlaylist",0,FALSE,FALSE,NA,NA
"297","RT @techAU: Update: Albury Skater Boy has been found and arrested!! Thanks to all who shared. #Tesla #teslacam",FALSE,0,NA,2020-03-07 02:53:11,FALSE,NA,"1236122695898669056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOriginW1",3,TRUE,FALSE,NA,NA
"298","@Richard91464221 @Complex *Tesla [b/c it matters to you , and you alone]",FALSE,0,"RDCresearcher",2020-03-07 02:53:08,FALSE,"1236122335134068737","1236122684532174848","1256340008","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RDCresearcher",0,FALSE,FALSE,NA,NA
"299","RT @mariamilanp: Cuando comprendes que toda opinión, es una visión cargada de historia personal, empezarás a comprender que todo juicio es…",FALSE,0,NA,2020-03-07 02:53:07,FALSE,NA,"1236122679213780992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marinaml20",6,TRUE,FALSE,NA,NA
"300","@jairbolsonaro @realDonaldTrump @Tesla vêm para o Brasil??",FALSE,0,"jairbolsonaro",2020-03-07 02:53:05,FALSE,"1236047741526171649","1236122671747928064","128372940","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oi_meuchapa",0,FALSE,FALSE,NA,NA
"301","RT @alex_avoigt: <U+0001F1EA><U+0001F1FA> Tesla deliveries in Europe Jan + Feb

2019: 5244
2020: 5816

Thats all you need to know. 

If someone shows you country…",FALSE,0,NA,2020-03-07 02:52:59,FALSE,NA,"1236122647907442690",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","VuryFurryBur",81,TRUE,FALSE,NA,NA
"302","hey Elon Musk if you do read this I have an idea. you could team up with (a silent place 2) and I think you could c… https://t.co/J4ntWRcupE",FALSE,0,NA,2020-03-07 02:52:57,TRUE,NA,"1236122637363032065",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pietrocelio",0,FALSE,FALSE,NA,NA
"303","With those lines, I have to wonder if the designer of the DeLorean reboot is the same person who designed Tesla’s C… https://t.co/NhN1BK7HBD",FALSE,1,NA,2020-03-07 02:52:55,TRUE,NA,"1236122627359543296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaineMcLean",0,FALSE,FALSE,NA,NA
"304","@Mark____Kram <U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F914>

Amazon drones, and Tesla's",FALSE,1,"Mark____Kram",2020-03-07 02:52:51,FALSE,"1236122099510644737","1236122611249278978","321635876","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","borton_89",0,FALSE,FALSE,NA,NA
"305","Backed out the Tesla. Fuck you mean.",FALSE,0,NA,2020-03-07 02:52:50,FALSE,NA,"1236122607558123520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BallMeBevynn",0,FALSE,FALSE,NA,NA
"306","Tesla Shorts Still Have a Long Way To Go to Recoup Losses https://t.co/qOsBOqvPHg
#YahooFinance #Traffic… https://t.co/KANIw4LI6M",FALSE,0,NA,2020-03-07 02:52:44,TRUE,NA,"1236122584103522304",NA,"<a href=""http://truckingnews.us"" rel=""nofollow"">Trucking News</a>","AFTvitaliy",0,FALSE,FALSE,NA,NA
"307","RT @DigitalTrends: .@ElonMusk thinks A.I. should be regulated--which includes @Tesla. https://t.co/Uc8tpsNqxb",FALSE,0,NA,2020-03-07 02:52:40,FALSE,NA,"1236122565946507264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DefendTheLandX",21,TRUE,FALSE,NA,NA
"308","@QNarrative @KaliforniaNati2 @sonia_riki I can only imagine what genius material Tesla kept secret from everyone.… https://t.co/eVEVXAkksh",FALSE,0,"QNarrative",2020-03-07 02:52:34,TRUE,"1235881247542349824","1236122543024680966","1092856705103220737","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chelle_Shocker",0,FALSE,FALSE,NA,NA
"309","Tesla battery farm in aus has saved over 100m for the residents, that is awesome please keep up the good work @elonmusk @Tesla",FALSE,0,NA,2020-03-07 02:52:32,FALSE,NA,"1236122531930738688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spectre_sir",0,FALSE,FALSE,NA,NA
